Order_ID,Customer_ID,Customer_Age,Customer_Gender,City,Area,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Date,Order_Time,Delivery_Time_Min,Distance_km,Order_Value,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Cancellation_Reason,Delivery_Partner_ID,Delivery_Rating,Restaurant_Rating,Order_Day,Peak_Hour,Profit_Margin
ORD083742,CUST8031,,Male,Hyderabad,,RES139,Restaurant_273,Italian,12-03-2024,00:00,,,,50,,,Cancelled,Customer Cancelled,DP956,1,3.2,Weekday,FALSE,-0.07
ORD083743,CUST6879,,,Bangalore,Central,RES958,Restaurant_126,Arabian,09-11-2024,00:00,160,6.21,415,0,,UPI,Delivered,None,DP496,2,5.1,Weekday,FALSE,0.26
ORD083744,CUST4622,,Other,Mumbai,North,RES556,Restaurant_8,Chinese,12/29/2024,00:00,203,16.47,,0,,UPI,Cancelled,Customer Cancelled,DP243,1,5,Weekend,,0.27
ORD083745,CUST1873,23,,Mumbai,,RES360,Restaurant_80,,11-01-2024,00:00,292,36.66,4016,300,3716,COD,Cancelled,Customer Cancelled,DP571,,4.9,Weekday,FALSE,0.37
ORD083746,CUST3083,56,Other,Hyderabad,West,RES169,Restaurant_79,Chinese,4/28/2024,,61,6.74,,20,,Wallet,Delivered,None,DP754,5,4,Weekend,FALSE,0.49
ORD083747,CUST4857,53,Female,Mumbai,West,RES912,Restaurant_174,Arabian,03-01-2024,00:00,33,9.63,4489,0,,,Delivered,None,DP746,3,5,Weekday,,0.06
ORD083748,CUST6696,37,Male,Hyderabad,East,RES612,Restaurant_284,,2/19/2024,00:00,51,1.41,4797,0,,Card,Delivered,None,DP582,1,3.7,Weekday,TRUE,0.3
ORD083749,CUST3864,,Female,,East,RES575,Restaurant_121,Chinese,8/30/2024,00:00,,3.59,1154,20,1134,Wallet,Delivered,None,DP751,,3.5,Weekday,,0.27
ORD083750,CUST9122,60,Male,Mumbai,Central,RES980,Restaurant_106,Italian,1/16/2024,00:00,70,4.7,2395,100,2295,UPI,Delivered,None,DP294,2,4.9,Weekday,TRUE,0.49
ORD083751,CUST4673,,Male,Mumbai,North,RES281,Restaurant_58,Arabian,6/16/2024,00:00,,9.19,482,100,382,Card,Delivered,None,DP853,4,5.1,Weekend,FALSE,0.43
ORD083752,CUST3351,,,Hyderabad,West,RES938,Restaurant_161,Chinese,07-03-2024,00:00,35,36.21,172,,,COD,Delivered,None,DP881,3,3.7,Weekday,,0.34
ORD083753,CUST4359,,,Hyderabad,South,RES573,Restaurant_286,Italian,03-05-2024,00:00,48,31.35,3917,0,,Wallet,Delivered,None,DP975,4,4.3,Weekday,TRUE,0.11
ORD083754,CUST5801,28,Female,Hyderabad,,RES197,Restaurant_270,,12-11-2024,00:00,65,,3662,20,3642,Card,Delivered,None,DP833,4,4.9,Weekday,FALSE,-0.17
ORD083755,CUST7687,,Male,Mumbai,Central,RES118,Restaurant_145,Arabian,06-03-2024,00:00,70,,4487,,,COD,Cancelled,,DP133,2,4.8,Weekday,FALSE,0.38
ORD083756,CUST9343,,Female,Delhi,,RES575,Restaurant_55,,12/28/2024,00:00,55,32.89,538,100,438,Card,Delivered,None,DP650,5,5.2,Weekend,TRUE,-0.12
ORD083757,CUST2600,,Male,Chennai,West,RES162,Restaurant_233,Italian,07-10-2024,00:00,240,36.75,427,300,127,COD,Delivered,None,DP893,1,3.9,Weekday,TRUE,0.37
ORD083758,CUST1902,23,Male,Delhi,South,RES699,Restaurant_424,Indian,08-11-2024,00:00,56,18.03,3001,100,2901,COD,Delivered,None,DP214,5,4.3,Weekend,,0.43
ORD083759,CUST5912,,Other,Mumbai,Central,RES722,Restaurant_117,Indian,8/25/2024,00:00,,,919,50,869,Wallet,Delivered,None,DP954,1,4.2,Weekend,TRUE,0.1
ORD083760,CUST4147,,Other,Mumbai,East,RES241,Restaurant_354,Arabian,07-02-2024,00:00,68,29.14,2852,50,2802,UPI,Delivered,None,DP194,,5.5,Weekday,TRUE,-0.03
ORD083761,CUST2866,51,Male,Delhi,East,RES211,Restaurant_272,,9/17/2024,00:00,219,16.11,2759,300,2459,COD,Delivered,None,DP540,5,3.3,Weekday,TRUE,-0.1
ORD083762,CUST4860,,Female,Mumbai,South,RES410,Restaurant_220,Arabian,05-04-2024,00:00,,6.92,336,20,316,Wallet,Delivered,None,DP397,1,5.4,Weekend,TRUE,0.41
ORD083763,CUST5490,41,Female,,,RES832,Restaurant_400,Arabian,01-12-2024,00:00,,5.83,4929,,,Card,Delivered,None,DP862,5,3,Weekday,TRUE,-0.1
ORD083764,CUST6581,,Other,Chennai,South,RES929,Restaurant_378,Arabian,1/17/2024,00:00,246,,4268,20,4248,Card,Cancelled,Late Delivery,DP870,1,3.8,Weekday,,-0.09
ORD083765,CUST1576,22,,Bangalore,East,RES136,Restaurant_146,Chinese,03-07-2024,00:00,24,,3928,50,3878,UPI,Delivered,None,DP396,4,4,Weekday,FALSE,-0.03
ORD083766,CUST9577,,Male,Mumbai,East,RES787,Restaurant_11,Italian,12-10-2024,00:00,149,5.05,4827,100,4727,Card,Cancelled,None,DP474,2,3.2,Weekday,TRUE,0.43
ORD083767,CUST3532,,Other,Bangalore,,RES579,Restaurant_446,Chinese,08-02-2024,,,24.67,,20,,UPI,Cancelled,None,DP536,4,3.3,Weekday,TRUE,-0.01
ORD083768,CUST1225,50,Male,Chennai,West,RES227,Restaurant_247,Chinese,11/24/2024,00:00,197,3.11,970,100,870,COD,Delivered,None,DP154,2,5.1,Weekend,TRUE,0.42
ORD083769,CUST5402,,Female,Mumbai,North,RES232,Restaurant_206,,5/23/2024,00:00,,5.47,2360,100,2260,COD,Cancelled,Late Delivery,DP214,2,3.5,Weekday,TRUE,0.15
ORD083770,CUST8833,,Male,Hyderabad,South,RES396,Restaurant_495,Indian,1/29/2024,00:00,52,15.78,4293,,,Card,Delivered,None,DP909,3,4.1,Weekday,,0.22
ORD083771,CUST6223,46,Male,Chennai,,RES385,Restaurant_344,Mexican,4/20/2024,00:00,44,,4304,0,,COD,Delivered,None,DP928,1,5.2,Weekend,TRUE,-0.06
ORD083772,CUST6633,,Male,Bangalore,East,RES642,Restaurant_422,Arabian,9/17/2024,00:00,,21.17,1143,,,Wallet,Delivered,None,DP374,,3.4,Weekday,TRUE,0.26
ORD083773,CUST7293,29,Male,Chennai,,RES324,Restaurant_369,Indian,06-01-2024,00:00,68,9.89,,50,,COD,Delivered,None,DP832,1,3.1,Weekend,,0.5
ORD083774,CUST4071,,Female,Bangalore,North,RES433,Restaurant_364,Arabian,8/30/2024,00:00,216,,854,0,,,Delivered,None,DP606,1,5.2,Weekday,FALSE,0.39
ORD083775,CUST3630,36,Female,Chennai,North,RES400,Restaurant_295,Mexican,11/28/2024,00:00,294,34.02,306,100,206,Card,Delivered,None,DP847,5,4.6,Weekday,FALSE,-0.16
ORD083776,CUST6053,39,Other,Delhi,East,RES780,Restaurant_3,,8/25/2024,00:00,,,2637,,,,Delivered,None,DP269,4,3.6,Weekend,,0.07
ORD083777,CUST4057,26,Male,Chennai,South,RES631,Restaurant_273,Arabian,12-05-2024,00:00,184,31.14,,100,,COD,Delivered,None,DP597,4,3.9,Weekday,FALSE,0.46
ORD083778,CUST7832,,,Mumbai,East,RES911,Restaurant_199,Italian,8/19/2024,00:00,,1.19,631,0,,,Delivered,None,DP889,2,4.1,Weekday,,0.32
ORD083779,CUST4475,44,Female,Hyderabad,East,RES169,Restaurant_417,Italian,12-05-2024,00:00,,,,50,,Card,Delivered,None,DP392,,4.3,Weekday,,0.46
ORD083780,CUST8553,39,Female,Mumbai,East,RES886,Restaurant_64,Chinese,08-10-2024,00:00,,4.44,,50,,,Delivered,None,DP789,2,3.6,Weekend,FALSE,-0.09
ORD083781,CUST4984,,Male,Chennai,Central,RES530,Restaurant_97,Arabian,12/29/2024,00:00,23,1.35,,0,,COD,Cancelled,None,DP549,1,3.3,Weekend,FALSE,0.07
ORD083782,CUST3460,,Male,Chennai,North,RES216,Restaurant_17,Indian,6/20/2024,00:00,226,,887,300,587,COD,Delivered,None,DP216,1,4.1,Weekday,,0.39
ORD083783,CUST7334,60,Female,Mumbai,Central,RES893,Restaurant_481,Italian,4/21/2024,00:00,,36.6,,300,,Card,Delivered,None,DP220,5,5.5,Weekend,TRUE,0.19
ORD083784,CUST6240,55,Other,Delhi,Central,RES953,Restaurant_140,Indian,12/23/2024,00:00,,34.01,716,20,696,COD,Delivered,None,DP763,1,5.2,Weekday,TRUE,0.44
ORD083785,CUST3649,24,,Delhi,West,RES917,Restaurant_384,Mexican,07-05-2024,00:00,,16.23,4329,50,4279,,Delivered,None,DP670,2,3.2,Weekday,FALSE,0.15
ORD083786,CUST1795,52,Female,Bangalore,,RES374,Restaurant_295,,12-12-2024,00:00,63,9.62,169,50,119,UPI,Delivered,None,DP978,3,3.9,Weekday,FALSE,0.47
ORD083787,CUST8521,20,,Mumbai,Central,RES487,Restaurant_26,,6/13/2024,00:00,,,,100,,Wallet,Delivered,None,DP198,1,4.6,Weekday,FALSE,0.34
ORD083788,CUST3277,43,Other,Mumbai,Central,RES706,Restaurant_207,Indian,08-11-2024,00:00,27,25.82,,100,,,Delivered,None,DP810,4,3.9,Weekend,TRUE,0.41
ORD083789,CUST9391,,Female,Mumbai,West,RES867,Restaurant_326,Chinese,12-11-2024,00:00,,,2336,100,2236,,Delivered,None,DP474,3,3.1,Weekday,FALSE,-0.08
ORD083790,CUST9350,,Other,Mumbai,Central,RES353,Restaurant_495,Indian,7/26/2024,00:00,27,,1128,300,828,Card,Delivered,None,DP288,4,5.1,Weekday,FALSE,0.07
ORD083791,CUST8319,46,,Mumbai,South,RES849,Restaurant_424,,11/19/2024,00:00,62,16.42,,0,,UPI,Delivered,None,DP438,1,3.2,Weekday,FALSE,0.14
ORD083792,CUST7887,20,,Bangalore,Central,RES241,Restaurant_22,Italian,7/25/2024,00:00,,,,50,,Card,Delivered,None,DP658,5,4.3,Weekday,TRUE,0.02
ORD083793,CUST3056,30,,Delhi,,RES693,Restaurant_496,Chinese,12/24/2024,00:00,,3.4,2721,100,2621,UPI,Delivered,None,DP749,4,3.2,Weekday,TRUE,0.47
ORD083794,CUST2785,,Female,Bangalore,East,RES722,Restaurant_297,Indian,12-08-2024,00:00,,24.24,,0,,UPI,Delivered,None,DP641,4,3.6,Weekend,FALSE,0.09
ORD083795,CUST3793,53,Female,Bangalore,North,RES747,Restaurant_437,Indian,03-05-2024,00:00,247,6.11,4432,20,4412,UPI,Delivered,None,DP275,2,4.9,Weekday,FALSE,0.14
ORD083796,CUST9235,46,Other,Bangalore,Central,RES118,Restaurant_246,Mexican,12/30/2024,00:00,153,,630,100,530,Card,Cancelled,None,DP694,2,4.6,Weekday,FALSE,-0.18
ORD083797,CUST2664,,Other,Chennai,East,RES289,Restaurant_334,Chinese,12-04-2024,00:00,24,21.57,3858,20,3838,UPI,Delivered,None,DP425,4,4.5,Weekday,FALSE,0.33
ORD083798,CUST3852,51,,Mumbai,West,RES412,Restaurant_198,Italian,01-04-2024,00:00,139,2.63,1055,0,,Wallet,Delivered,None,DP712,3,3.9,Weekday,FALSE,0.23
ORD083799,CUST1492,48,Other,Chennai,West,RES809,Restaurant_141,Chinese,11-04-2024,00:00,,,4086,300,3786,COD,Delivered,None,DP450,2,4.7,Weekday,FALSE,-0.02
ORD083800,CUST6664,52,Male,,South,RES716,Restaurant_185,Arabian,05-12-2024,00:00,135,2.2,771,0,,Wallet,Delivered,None,DP938,5,4.3,Weekend,TRUE,-0.06
ORD083801,CUST9256,44,Female,Bangalore,West,RES724,Restaurant_385,Arabian,12-03-2024,00:00,,1.95,,50,,Wallet,Delivered,None,DP503,2,4.8,Weekday,TRUE,0.34
ORD083802,CUST4121,32,Male,Chennai,North,RES250,Restaurant_467,Arabian,2/23/2024,00:00,206,,2102,0,,,Delivered,None,DP513,1,5.1,Weekday,TRUE,0.46
ORD083803,CUST9565,34,,Chennai,West,RES914,Restaurant_132,Arabian,4/22/2024,00:00,163,,,50,,COD,Delivered,None,DP114,,5.1,Weekday,TRUE,-0.05
ORD083804,CUST6769,,Male,Chennai,North,RES590,Restaurant_387,Arabian,09-10-2024,00:00,230,4.49,2057,300,1757,Wallet,Delivered,None,DP745,5,3.1,Weekday,TRUE,0.29
ORD083805,CUST6963,23,Female,Mumbai,,RES759,Restaurant_368,Chinese,07-08-2024,00:00,,,2027,20,2007,COD,Delivered,None,DP333,,4.8,Weekday,,-0.09
ORD083806,CUST6504,,,Hyderabad,,RES210,Restaurant_146,,01-03-2024,00:00,229,2.66,3656,50,3606,COD,Cancelled,,DP744,5,4.6,Weekday,FALSE,0.41
ORD083807,CUST4576,18,Male,Hyderabad,,RES714,Restaurant_338,Indian,8/19/2024,00:00,232,8.47,1151,,,Card,Cancelled,Late Delivery,DP851,3,3.5,Weekday,TRUE,-0.15
ORD083808,CUST7226,50,Other,,North,RES749,Restaurant_416,Indian,05-10-2024,00:00,,3.37,,300,,COD,Cancelled,Late Delivery,DP732,3,3.7,Weekday,TRUE,0.19
ORD083809,CUST3803,37,Female,Hyderabad,West,RES769,Restaurant_362,Arabian,2/20/2024,00:00,185,6.95,,20,,UPI,Delivered,None,DP924,1,3.9,Weekday,TRUE,0.36
ORD083810,CUST4782,24,Male,,,RES716,Restaurant_194,Indian,12-02-2024,00:00,,3.95,,50,,Wallet,Delivered,None,DP639,2,5.1,Weekday,,-0.19
ORD083811,CUST2304,53,Male,,North,RES312,Restaurant_41,Indian,9/24/2024,00:00,22,,169,50,119,Wallet,Delivered,None,DP498,5,4.7,Weekday,,0.21
ORD083812,CUST4896,,Female,Hyderabad,,RES515,Restaurant_293,Indian,6/14/2024,00:00,217,39.59,152,,,COD,Delivered,None,DP806,2,3.8,Weekday,,0.08
ORD083813,CUST3536,20,Female,Mumbai,East,RES238,Restaurant_59,Italian,2/22/2024,00:00,22,,,100,,,Cancelled,,DP821,5,4.1,Weekday,,0.22
ORD083814,CUST9458,,Female,Bangalore,South,RES265,Restaurant_495,Mexican,06-12-2024,00:00,31,18.07,,20,,UPI,Delivered,None,DP391,5,4.2,Weekday,FALSE,0.24
ORD083815,CUST8327,25,,Delhi,North,RES111,Restaurant_422,Italian,05-08-2024,00:00,67,29.91,,20,,COD,Cancelled,None,DP797,4,4.2,Weekday,FALSE,-0.07
ORD083816,CUST4685,22,Male,Chennai,North,RES547,Restaurant_134,Mexican,11-06-2024,00:00,,37.27,3493,,,COD,Delivered,None,DP813,,4.3,Weekday,TRUE,-0.04
ORD083817,CUST2984,,Female,Hyderabad,East,RES232,Restaurant_332,,03-11-2024,00:00,273,4.62,,100,,Card,Delivered,None,DP305,3,3.1,Weekday,TRUE,-0.02
ORD083818,CUST4331,57,Other,,Central,RES478,Restaurant_494,Italian,7/23/2024,00:00,158,,4235,,,,Delivered,None,DP757,,4.7,Weekday,FALSE,0.38
ORD083819,CUST8545,24,,,Central,RES397,Restaurant_407,Italian,6/22/2024,00:00,54,,2664,100,2564,COD,Delivered,None,DP268,1,3.2,Weekend,,0.32
ORD083820,CUST4943,,,Delhi,Central,RES625,Restaurant_243,Mexican,8/29/2024,00:00,197,,,100,,Wallet,Delivered,None,DP107,,3.7,Weekday,FALSE,-0.11
ORD083821,CUST2545,,Male,Chennai,South,RES573,Restaurant_152,Chinese,12/16/2024,00:00,,,2903,0,,COD,Delivered,None,DP474,2,4.8,Weekday,,0.12
ORD083822,CUST4256,35,Other,Chennai,West,RES515,Restaurant_267,,02-04-2024,00:00,,,,0,,Card,Delivered,None,DP877,,4.7,Weekend,FALSE,0.41
ORD083823,CUST4516,,Female,Bangalore,Central,RES887,Restaurant_381,Mexican,6/30/2024,00:00,,2.48,,100,,UPI,Delivered,None,DP549,2,5,Weekend,,0.24
ORD083824,CUST3451,35,Other,Hyderabad,Central,RES980,Restaurant_427,Chinese,9/29/2024,00:00,155,27.17,,,,Card,Delivered,None,DP746,1,3.6,Weekend,,-0.18
ORD083825,CUST1129,,Male,Bangalore,East,RES318,Restaurant_218,Italian,05-12-2024,00:00,,8.76,266,300,-34,UPI,Delivered,None,DP377,,4.4,Weekend,TRUE,0.18
ORD083826,CUST3288,,,Mumbai,West,RES331,Restaurant_249,,5/28/2024,00:00,190,19.51,4886,0,,,Delivered,None,DP993,4,3.2,Weekday,,0.01
ORD083827,CUST1622,,,Bangalore,,RES384,Restaurant_97,Mexican,10/28/2024,00:00,21,16.41,,100,,Card,Delivered,None,DP353,1,5.5,Weekday,,0.43
ORD083828,CUST2296,20,Female,Bangalore,East,RES118,Restaurant_264,,10-05-2024,00:00,,6.12,2879,20,2859,,Cancelled,,DP202,5,4.5,Weekend,FALSE,0.09
ORD083829,CUST3391,50,,Hyderabad,South,RES726,Restaurant_323,Italian,3/28/2024,00:00,,23.32,2246,100,2146,COD,Cancelled,Restaurant Issue,DP987,5,4,Weekday,,0.22
ORD083830,CUST9978,47,,Mumbai,,RES280,Restaurant_399,Chinese,10-03-2024,00:00,69,,,20,,,Delivered,None,DP144,,3.7,Weekday,,0.14
ORD083831,CUST7407,,,,South,RES464,Restaurant_57,Chinese,07-05-2024,00:00,23,1.3,4485,,,Wallet,Cancelled,None,DP953,2,3.3,Weekday,,-0.05
ORD083832,CUST6380,,Female,,East,RES952,Restaurant_492,Italian,6/24/2024,00:00,,,434,300,134,Card,Delivered,None,DP811,3,4.1,Weekday,FALSE,0.03
ORD083833,CUST9030,18,,Chennai,South,RES483,Restaurant_412,Mexican,03-01-2024,00:00,181,38.02,400,20,380,COD,Delivered,None,DP541,4,3.9,Weekday,,0.43
ORD083834,CUST3273,18,Male,,East,RES284,Restaurant_200,Arabian,09-08-2024,00:00,,39.74,1146,50,1096,Card,Delivered,None,DP684,4,5.4,Weekend,FALSE,0.29
ORD083835,CUST4504,,,Chennai,West,RES341,Restaurant_141,Chinese,1/14/2024,00:00,45,21.32,740,300,440,,Delivered,None,DP630,2,4.2,Weekend,TRUE,-0.07
ORD083836,CUST1963,36,Other,,,RES213,Restaurant_487,Indian,10-05-2024,00:00,69,,392,300,92,Card,Delivered,None,DP732,3,5.4,Weekend,,-0.02
ORD083837,CUST4840,51,Male,Hyderabad,East,RES309,Restaurant_218,Indian,6/18/2024,00:00,,,2150,20,2130,Card,Delivered,None,DP498,4,4,Weekday,TRUE,0.31
ORD083838,CUST1372,,,Bangalore,West,RES742,Restaurant_379,Chinese,2/19/2024,00:00,33,31.28,333,50,283,COD,Delivered,None,DP753,,3.6,Weekday,TRUE,-0.01
ORD083839,CUST5470,60,Other,Bangalore,East,RES510,Restaurant_178,,4/13/2024,00:00,,2.14,959,100,859,COD,Delivered,None,DP203,2,5.4,Weekend,FALSE,0
ORD083840,CUST9764,18,,Delhi,South,RES871,Restaurant_92,,3/17/2024,00:00,,25.56,,300,,Card,Cancelled,,DP346,5,3.9,Weekend,TRUE,0.4
ORD083841,CUST8812,,Female,Chennai,West,RES680,Restaurant_292,Arabian,12-01-2024,00:00,41,1.25,838,100,738,Card,Delivered,None,DP897,,3.2,Weekend,,0.01
ORD083842,CUST2583,50,,,West,RES981,Restaurant_476,Italian,4/29/2024,00:00,,3.6,1144,,,Card,Delivered,None,DP572,4,4.1,Weekday,,-0.02
ORD083843,CUST6759,,,Chennai,,RES866,Restaurant_173,Chinese,01-11-2024,00:00,276,37.49,527,,,COD,Delivered,None,DP283,,5.3,Weekday,,0.46
ORD083844,CUST2479,,Female,,South,RES211,Restaurant_173,Italian,09-07-2024,00:00,131,3.71,2694,0,,Wallet,Delivered,None,DP528,,4.2,Weekend,TRUE,0.42
ORD083845,CUST2639,,Male,Chennai,North,RES747,Restaurant_352,Arabian,3/30/2024,00:00,69,1.47,4503,100,4403,Card,Delivered,None,DP899,5,4.3,Weekend,FALSE,0.37
ORD083846,CUST9633,,Female,Bangalore,East,RES918,Restaurant_326,Indian,2/29/2024,00:00,207,,4723,300,4423,UPI,Delivered,None,DP404,2,4.5,Weekday,TRUE,0.23
ORD083847,CUST8349,30,Other,Chennai,West,RES536,Restaurant_279,Italian,08-08-2024,00:00,224,7.53,2130,300,1830,UPI,Cancelled,Restaurant Issue,DP346,4,5.5,Weekday,,0.28
ORD083848,CUST7191,40,Other,Delhi,,RES129,Restaurant_429,Indian,10-01-2024,00:00,,6.99,3380,50,3330,,Delivered,None,DP536,5,3.6,Weekday,,-0.13
ORD083849,CUST3792,21,Male,Delhi,East,RES925,Restaurant_220,Mexican,10-04-2024,00:00,225,,4632,,,,Delivered,None,DP574,2,4.2,Weekday,FALSE,0.03
ORD083850,CUST2604,,Male,,West,RES434,Restaurant_425,Italian,9/18/2024,00:00,55,1.34,910,300,610,COD,Delivered,None,DP517,,5.4,Weekday,FALSE,0.43
ORD083851,CUST3549,,Male,Mumbai,,RES450,Restaurant_451,Mexican,3/23/2024,00:00,41,3.65,4380,50,4330,Card,Delivered,None,DP654,3,4,Weekend,TRUE,0.48
ORD083852,CUST8420,,Female,Hyderabad,North,RES450,Restaurant_25,Arabian,10-07-2024,00:00,262,,578,20,558,UPI,Delivered,None,DP480,,5,Weekday,FALSE,0.5
ORD083853,CUST4227,30,Male,Bangalore,South,RES502,Restaurant_396,Mexican,09-09-2024,00:00,269,28.14,909,,,Card,Cancelled,Customer Cancelled,DP228,4,4.2,Weekday,TRUE,-0.16
ORD083854,CUST7345,,Male,Chennai,,RES215,Restaurant_272,,5/28/2024,00:00,228,21.42,1084,100,984,COD,Delivered,None,DP764,1,3.6,Weekday,TRUE,-0.08
ORD083855,CUST5353,,Male,Delhi,Central,RES465,Restaurant_242,Indian,01-10-2024,00:00,241,8.84,819,0,,Wallet,Delivered,None,DP595,4,4.8,Weekday,TRUE,-0.1
ORD083856,CUST1207,,Female,Hyderabad,South,RES203,Restaurant_250,Arabian,04-03-2024,00:00,161,29.29,620,100,520,UPI,Delivered,None,DP750,2,3.5,Weekday,FALSE,0.16
ORD083857,CUST5194,20,Other,Mumbai,North,RES976,Restaurant_476,Indian,2/13/2024,00:00,158,18.56,2190,300,1890,Wallet,Delivered,None,DP503,4,3.7,Weekday,FALSE,-0.13
ORD083858,CUST3856,53,Female,,North,RES737,Restaurant_49,Chinese,01-05-2024,00:00,148,9.94,4651,0,,Card,Delivered,None,DP635,4,4.2,Weekday,FALSE,0.22
ORD083859,CUST2817,33,Male,,South,RES688,Restaurant_322,,11-07-2024,00:00,24,,4624,0,,COD,Delivered,None,DP804,,3.6,Weekday,TRUE,0.03
ORD083860,CUST1925,60,,Delhi,,RES280,Restaurant_304,Mexican,4/20/2024,00:00,,37.06,406,300,106,Card,Delivered,None,DP520,2,4.9,Weekend,FALSE,0.33
ORD083861,CUST1843,,Female,Mumbai,,RES379,Restaurant_331,Italian,11/26/2024,00:00,44,35.01,2999,50,2949,Card,Cancelled,Late Delivery,DP690,1,4.8,Weekday,,0.08
ORD083862,CUST6804,,,Chennai,North,RES647,Restaurant_241,,10/25/2024,00:00,270,2.99,,20,,,Delivered,None,DP504,2,5.1,Weekday,,0.44
ORD083863,CUST2511,,Female,Hyderabad,South,RES886,Restaurant_401,Indian,7/17/2024,00:00,203,30.22,2675,20,2655,,Cancelled,None,DP217,3,4.6,Weekday,,0.45
ORD083864,CUST5444,,,Mumbai,South,RES844,Restaurant_11,Italian,10-09-2024,00:00,179,5.07,3322,50,3272,Wallet,Delivered,None,DP579,1,5.3,Weekday,TRUE,-0.14
ORD083865,CUST3728,,,Mumbai,North,RES465,Restaurant_187,Arabian,07-02-2024,00:00,161,,943,300,643,Wallet,Delivered,None,DP712,4,4.7,Weekday,FALSE,0.37
ORD083866,CUST4693,,Other,,Central,RES991,Restaurant_33,Indian,11-07-2024,00:00,296,3.55,2200,,,COD,Delivered,None,DP900,5,5,Weekday,TRUE,0.49
ORD083867,CUST1448,,,Chennai,South,RES156,Restaurant_134,Italian,12-02-2024,00:00,65,7.5,922,300,622,Card,Delivered,None,DP674,3,3.7,Weekday,FALSE,0.36
ORD083868,CUST8317,,Male,Chennai,Central,RES421,Restaurant_479,Italian,10-06-2024,00:00,297,,,0,,Card,Delivered,None,DP953,2,4.8,Weekend,TRUE,0.23
ORD083869,CUST7293,,Female,Hyderabad,East,RES976,Restaurant_486,Arabian,06-03-2024,00:00,255,15.23,1169,20,1149,Card,Delivered,None,DP220,5,4.4,Weekday,,-0.19
ORD083870,CUST2681,21,Other,,East,RES736,Restaurant_490,Chinese,7/27/2024,00:00,45,,493,300,193,COD,Delivered,None,DP608,3,3.8,Weekend,TRUE,0.13
ORD083871,CUST3040,24,Other,Delhi,,RES557,Restaurant_397,Indian,05-05-2024,00:00,,37.01,532,20,512,,Delivered,None,DP495,1,3.5,Weekend,,-0.04
ORD083872,CUST9071,,Other,Mumbai,West,RES195,Restaurant_377,Italian,1/14/2024,00:00,,2.54,2204,,,Wallet,Delivered,None,DP642,3,3.4,Weekend,FALSE,0.25
ORD083873,CUST9990,,Female,Mumbai,West,RES567,Restaurant_424,Italian,06-03-2024,00:00,148,2.66,844,300,544,,Delivered,None,DP713,1,3.2,Weekday,,-0.18
ORD083874,CUST7844,25,Male,Mumbai,North,RES917,Restaurant_30,Arabian,4/25/2024,00:00,175,3.75,3537,300,3237,,Delivered,None,DP829,,4.1,Weekday,,-0.05
ORD083875,CUST2334,22,Female,Mumbai,West,RES580,Restaurant_420,Mexican,11-09-2024,00:00,,5.09,,20,,COD,Delivered,None,DP568,5,5.2,Weekend,,0.42
ORD083876,CUST6606,,Other,Bangalore,East,RES982,Restaurant_262,Arabian,11-07-2024,00:00,256,,3243,20,3223,UPI,Delivered,None,DP836,4,4.4,Weekday,,0.06
ORD083877,CUST1764,40,Female,,West,RES156,Restaurant_199,,11-09-2024,00:00,297,37.75,379,50,329,UPI,Delivered,None,DP207,2,3.9,Weekend,FALSE,0.08
ORD083878,CUST5058,28,Male,Mumbai,Central,RES655,Restaurant_401,,06-06-2024,00:00,254,1.78,704,20,684,COD,Delivered,None,DP273,,5.4,Weekday,FALSE,0.12
ORD083879,CUST8918,,Other,,Central,RES776,Restaurant_220,,6/20/2024,00:00,30,2.34,3079,100,2979,,Delivered,None,DP241,1,4.9,Weekday,TRUE,0.01
ORD083880,CUST8006,,Female,Chennai,North,RES639,Restaurant_266,Indian,03-05-2024,00:00,,,,300,,COD,Cancelled,Late Delivery,DP327,,4.5,Weekday,,0.02
ORD083881,CUST4192,60,Other,Chennai,East,RES336,Restaurant_186,Chinese,10/22/2024,00:00,36,1.92,,20,,COD,Delivered,None,DP915,,4.4,Weekday,TRUE,0.46
ORD083882,CUST4157,,Female,Bangalore,Central,RES943,Restaurant_92,Indian,05-04-2024,00:00,23,,334,20,314,Card,Delivered,None,DP770,2,4.6,Weekend,TRUE,-0.2
ORD083883,CUST9941,44,Male,Delhi,South,RES177,Restaurant_420,Arabian,1/18/2024,00:00,44,,186,20,166,Wallet,Delivered,None,DP585,5,3.8,Weekday,TRUE,0.25
ORD083884,CUST8493,,Female,Delhi,East,RES889,Restaurant_182,Arabian,12/23/2024,00:00,,5.94,1114,100,1014,,Delivered,None,DP384,1,5.2,Weekday,FALSE,0.48
ORD083885,CUST5418,52,,Bangalore,,RES559,Restaurant_244,Chinese,03-06-2024,00:00,23,,899,0,,Card,Delivered,None,DP843,4,4.9,Weekday,,0.18
ORD083886,CUST7631,43,Other,Mumbai,North,RES510,Restaurant_270,Arabian,01-06-2024,00:00,231,21.81,2689,300,2389,UPI,Delivered,None,DP212,3,4.3,Weekend,FALSE,-0.13
ORD083887,CUST8482,36,Other,Delhi,Central,RES128,Restaurant_179,Mexican,11-07-2024,00:00,39,2.76,,100,,Card,Delivered,None,DP727,5,3.1,Weekday,TRUE,0.14
